Datum;Von;bis;MW;Onshore MW;Offshore MW
06.01.19;04:00;04:15;1832,62;1754,61;78,01
06.01.19;04:15;04:30;1794,04;1719,94;74,1
06.01.19;04:30;04:45;1755,83;1685,62;70,2
06.01.19;04:45;05:00;1714,85;1648,39;66,46
06.01.19;05:00;05:15;1673,98;1611,24;62,74
06.01.19;05:15;05:30;1629,18;1571,49;57,69
06.01.19;05:30;05:45;1584,3;1531,66;52,64
06.01.19;05:45;06:00;1545,08;1497,43;47,65
06.01.19;06:00;06:15;1519,09;1476,43;42,66
06.01.19;06:15;06:30;1474,47;1435,6;38,86
06.01.19;06:30;06:45;1427,78;1392,74;35,04
06.01.19;06:45;07:00;1377,79;1346,54;31,25
06.01.19;07:00;07:15;1328,57;1301,09;27,48
06.01.19;07:15;07:30;1279,09;1255,36;23,73
06.01.19;07:30;07:45;1227,21;1207,24;19,97
06.01.19;07:45;08:00;1174,47;1158,26;16,21
06.01.19;08:00;08:15;1121,56;1109,11;12,45
06.01.19;08:15;08:30;1085,13;1074,12;11,01
06.01.19;08:30;08:45;1049,87;1040,32;9,55
06.01.19;08:45;09:00;1012,1;1004;8,1
06.01.19;09:00;09:15;975,41;968,75;6,66
06.01.19;09:15;09:30;932,6;925,9;6,69
06.01.19;09:30;09:45;888,36;881,63;6,73
06.01.19;09:45;10:00;845,44;838,66;6,77
06.01.19;10:00;10:15;804,28;797,46;6,82
06.01.19;10:15;10:30;766,83;758,97;7,87
06.01.19;10:30;10:45;730,84;721,93;8,92
06.01.19;10:45;11:00;696,69;686,72;9,97
06.01.19;11:00;11:15;663,46;652,43;11,03
06.01.19;11:15;11:30;644,29;630,8;13,48
06.01.19;11:30;11:45;626,82;610,89;15,93
06.01.19;11:45;12:00;610,72;592,28;18,44
06.01.19;12:00;12:15;596,2;575,25;20,95
06.01.19;12:15;12:30;592,63;566,62;26,01
06.01.19;12:30;12:45;590,2;559,14;31,06
06.01.19;12:45;13:00;587,42;551,22;36,2
06.01.19;13:00;13:15;583,32;541,98;41,33
06.01.19;13:15;13:30;573,26;528,14;45,12
06.01.19;13:30;13:45;562,78;513,86;48,93
06.01.19;13:45;14:00;553,7;501,21;52,5
06.01.19;14:00;14:15;546,22;490,14;56,08
06.01.19;14:15;14:30;537,6;477,4;60,21
06.01.19;14:30;14:45;530,45;466,12;64,33
06.01.19;14:45;15:00;528,15;458,02;70,13
06.01.19;15:00;15:15;528,9;452,98;75,92
06.01.19;15:15;15:30;544,66;462,45;82,21
06.01.19;15:30;15:45;564,48;475,96;88,52
06.01.19;15:45;16:00;586,92;492,47;94,44
06.01.19;16:00;16:15;612,08;511,69;100,4
06.01.19;16:15;16:30;650,47;551,03;99,44
06.01.19;16:30;16:45;689,14;590,62;98,52
06.01.19;16:45;17:00;729,63;631,96;97,67
06.01.19;17:00;17:15;770,78;673,97;96,81
06.01.19;17:15;17:30;809,54;714,35;95,19
06.01.19;17:30;17:45;848,06;754,5;93,56
06.01.19;17:45;18:00;887,2;794,99;92,21
06.01.19;18:00;18:15;925,59;834,75;90,85
06.01.19;18:15;18:30;955,14;865,63;89,51
06.01.19;18:30;18:45;984,18;896,01;88,17
06.01.19;18:45;19:00;1012,8;927,34;85,45
06.01.19;19:00;19:15;1043,66;960,91;82,76
06.01.19;19:15;19:30;1080,17;999,38;80,79
06.01.19;19:30;19:45;1116,68;1037,86;78,83
06.01.19;19:45;20:00;1152,14;1075,24;76,91
06.01.19;20:00;20:15;1186,21;1111,23;74,99
06.01.19;20:15;20:30;1226,63;1153,84;72,79
06.01.19;20:30;20:45;1268;1197,42;70,58
06.01.19;20:45;21:00;1309,67;1241,13;68,54
06.01.19;21:00;21:15;1351,58;1285,07;66,51
06.01.19;21:15;21:30;1406,01;1339,6;66,42
06.01.19;21:30;21:45;1463,15;1396,83;66,32
06.01.19;21:45;22:00;1522;1454,78;67,22
06.01.19;22:00;22:15;1570,67;1502,56;68,12
06.01.19;22:15;22:30;1633,59;1565,06;68,54
06.01.19;22:30;22:45;1698,16;1629,18;68,98
06.01.19;22:45;23:00;1763,72;1695,18;68,54
06.01.19;23:00;23:15;1828,7;1760,61;68,08
06.01.19;23:15;23:30;1910,34;1841,56;68,78
06.01.19;23:30;23:45;1988,33;1918,37;69,96
06.01.19;23:45;00:00;2062,35;1990,65;71,7
07.01.19;00:00;00:15;1335,55;1231,03;104,52
07.01.19;00:15;00:30;1381,51;1276,21;105,3
07.01.19;00:30;00:45;1428,28;1321,14;107,14
07.01.19;00:45;01:00;1474,9;1364,95;109,94
07.01.19;01:00;01:15;1510,31;1396,76;113,55
07.01.19;01:15;01:30;1564,95;1447,32;117,63
07.01.19;01:30;01:45;1620,37;1499,81;120,56
07.01.19;01:45;02:00;1680,44;1557,58;122,87
07.01.19;02:00;02:15;1784,36;1659,27;125,1
07.01.19;02:15;02:30;1850,31;1722,28;128,03
07.01.19;02:30;02:45;1918,68;1787,7;130,97
07.01.19;02:45;03:00;1991,15;1857,26;133,89
07.01.19;03:00;03:15;2064,24;1927,44;136,8
07.01.19;03:15;03:30;2141,23;2003,82;137,41
07.01.19;03:30;03:45;2220,76;2082,74;138,02
07.01.19;03:45;04:00;2304,5;2166,01;138,49
07.01.19;04:00;04:15;2384,45;2245,5;138,95
07.01.19;04:15;04:30;2388,23;2253,36;134,86
07.01.19;04:30;04:45;2392,25;2261,48;130,77
07.01.19;04:45;05:00;2395,73;2269,13;126,6
07.01.19;05:00;05:15;2399,87;2277,44;122,42
07.01.19;05:15;05:30;2400,9;2281,74;119,16
07.01.19;05:30;05:45;2402,33;2286,42;115,91
07.01.19;05:45;06:00;2400,93;2288,7;112,23
07.01.19;06:00;06:15;2418,59;2310,02;108,57
07.01.19;06:15;06:30;2426,2;2320,27;105,93
07.01.19;06:30;06:45;2434,72;2331,4;103,32
07.01.19;06:45;07:00;2441,02;2339,3;101,71
07.01.19;07:00;07:15;2447,43;2347,35;100,08
07.01.19;07:15;07:30;2444,88;2344,97;99,91
07.01.19;07:30;07:45;2442,12;2342,38;99,74
07.01.19;07:45;08:00;2441,36;2341,54;99,82
07.01.19;08:00;08:15;2439,66;2339,75;99,9
07.01.19;08:15;08:30;2457,57;2357,41;100,16
07.01.19;08:30;08:45;2476,51;2376,09;100,41
07.01.19;08:45;09:00;2494,74;2394,98;99,76
07.01.19;09:00;09:15;2513,93;2414,81;99,13
07.01.19;09:15;09:30;2545,06;2443,57;101,49
07.01.19;09:30;09:45;2575,44;2471,55;103,88
07.01.19;09:45;10:00;2603,45;2497,3;106,15
07.01.19;10:00;10:15;2632,19;2523,79;108,4
07.01.19;10:15;10:30;2683,72;2565,34;118,37
07.01.19;10:30;10:45;2739,57;2611,22;128,35
07.01.19;10:45;11:00;2798,87;2661,05;137,82
07.01.19;11:00;11:15;2855,23;2707,96;147,27
07.01.19;11:15;11:30;2919,94;2759,6;160,35
07.01.19;11:30;11:45;2985,25;2811,83;173,42
07.01.19;11:45;12:00;3053,31;2865,82;187,49
07.01.19;12:00;12:15;3121,32;2919,75;201,57
07.01.19;12:15;12:30;3194,18;2975;219,18
07.01.19;12:30;12:45;3268,96;3032,12;236,84
07.01.19;12:45;13:00;3345,65;3092,76;252,88
07.01.19;13:00;13:15;3418,98;3150,08;268,9
07.01.19;13:15;13:30;3461,02;3177;284,02
07.01.19;13:30;13:45;3501,39;3202,24;299,14
07.01.19;13:45;14:00;3537,86;3222,46;315,4
07.01.19;14:00;14:15;3577,02;3245,35;331,68
07.01.19;14:15;14:30;3593,3;3249,7;343,6
07.01.19;14:30;14:45;3612,41;3256,91;355,5
07.01.19;14:45;15:00;3633,49;3266,8;366,69
07.01.19;15:00;15:15;3660,16;3282,26;377,9
07.01.19;15:15;15:30;3746,05;3339,8;406,25
07.01.19;15:30;15:45;3837,96;3403,24;434,72
07.01.19;15:45;16:00;3943,2;3480,47;462,73
07.01.19;16:00;16:15;4049,73;3559,03;490,7
07.01.19;16:15;16:30;4221,51;3706,37;515,14
07.01.19;16:30;16:45;4393,42;3853,83;539,59
07.01.19;16:45;17:00;4575,79;4005,78;570
07.01.19;17:00;17:15;4761,4;4161,06;600,34
07.01.19;17:15;17:30;4994,04;4372,24;621,8
07.01.19;17:30;17:45;5227,69;4584,44;643,26
07.01.19;17:45;18:00;5459,81;4795;664,81
07.01.19;18:00;18:15;5686,34;4999,95;686,38
07.01.19;18:15;18:30;5931,15;5223,22;707,92
07.01.19;18:30;18:45;6174,05;5444,56;729,49
07.01.19;18:45;19:00;6401,31;5652,09;749,22
07.01.19;19:00;19:15;6628,83;5859,91;768,91
07.01.19;19:15;19:30;6931,86;6140,44;791,42
07.01.19;19:30;19:45;7235,77;6421,76;814
07.01.19;19:45;20:00;7607,33;6772,12;835,2
07.01.19;20:00;20:15;7976,31;7119,91;856,4
07.01.19;20:15;20:30;8424,85;7551,17;873,68
07.01.19;20:30;20:45;8887,43;7996,44;890,99
07.01.19;20:45;21:00;9333,12;8424;909,12
07.01.19;21:00;21:15;9782,96;8855,73;927,22
07.01.19;21:15;21:30;10211,84;9273,18;938,66
07.01.19;21:30;21:45;10659,93;9709,8;950,13
07.01.19;21:45;22:00;11076,5;10115,23;961,27
07.01.19;22:00;22:15;11398,42;10426,3;972,12
07.01.19;22:15;22:30;11709,79;10731,78;978
07.01.19;22:30;22:45;12026,07;11042,2;983,87
07.01.19;22:45;23:00;12263,59;11273,85;989,74
07.01.19;23:00;23:15;12497,56;11501,95;995,62
07.01.19;23:15;23:30;12663,59;11663,95;999,64
07.01.19;23:30;23:45;12810,6;11806,97;1003,63
07.01.19;23:45;00:00;12928,25;11920,7;1007,56
08.01.19;00:00;00:15;13086,9;12108,1;978,79
08.01.19;00:15;00:30;13147,74;12162,63;985,11
08.01.19;00:30;00:45;13210,09;12218,66;991,42
08.01.19;00:45;01:00;13247,65;12250,48;997,18
08.01.19;01:00;01:15;13280,41;12277,48;1002,93
08.01.19;01:15;01:30;13231,13;12230,11;1001,02
08.01.19;01:30;01:45;13179,47;12180,37;999,1
08.01.19;01:45;02:00;13106,92;12110,37;996,56
08.01.19;02:00;02:15;13087,62;12093,64;993,99
08.01.19;02:15;02:30;13026,5;12025,07;1001,43
08.01.19;02:30;02:45;12962,85;11954,02;1008,83
08.01.19;02:45;03:00;12903,02;11892,93;1010,09
08.01.19;03:00;03:15;12843,62;11832,27;1011,35
08.01.19;03:15;03:30;12848,71;11837,04;1011,67
08.01.19;03:30;03:45;12856,65;11844,66;1012
08.01.19;03:45;04:00;12855,96;11844,15;1011,8
08.01.19;04:00;04:15;12852,01;11840,36;1011,66
08.01.19;04:15;04:30;12964,32;11951,94;1012,37
08.01.19;04:30;04:45;13076,51;12063,36;1013,15
08.01.19;04:45;05:00;13192,27;12178,62;1013,65
08.01.19;05:00;05:15;13297,17;12283,12;1014,06
08.01.19;05:15;05:30;13432,12;12419,31;1012,81
08.01.19;05:30;05:45;13561,07;12549,57;1011,5
08.01.19;05:45;06:00;13683,34;12673,18;1010,17
08.01.19;06:00;06:15;13903,93;12895,1;1008,83
08.01.19;06:15;06:30;14026,28;13018,83;1007,45
08.01.19;06:30;06:45;14148,59;13142,54;1006,06
08.01.19;06:45;07:00;14266,85;13262,38;1004,47
08.01.19;07:00;07:15;14380,92;13378,08;1002,84
08.01.19;07:15;07:30;14493,11;13499,68;993,43
08.01.19;07:30;07:45;14600,31;13616,43;983,88
08.01.19;07:45;08:00;14702,28;13729,96;972,32
08.01.19;08:00;08:15;14805,81;13845,01;960,8
08.01.19;08:15;08:30;14925,89;13977,72;948,17
08.01.19;08:30;08:45;15042,75;14107,25;935,5
08.01.19;08:45;09:00;15147,96;14230,25;917,7
08.01.19;09:00;09:15;15252,43;14352,54;899,9
08.01.19;09:15;09:30;15331,99;14463,01;868,98
08.01.19;09:30;09:45;15414,83;14576,77;838,06
08.01.19;09:45;10:00;15486,67;14677,26;809,41
08.01.19;10:00;10:15;15556,31;14775,63;780,68
08.01.19;10:15;10:30;15581,4;14811,68;769,72
08.01.19;10:30;10:45;15603,57;14845,32;758,25
08.01.19;10:45;11:00;15611,9;14865,07;746,84
08.01.19;11:00;11:15;15616,8;14881,04;735,76
08.01.19;11:15;11:30;15618,6;14886,03;732,57
08.01.19;11:30;11:45;15622,77;14893,21;729,56
08.01.19;11:45;12:00;15621,11;14897,52;723,59
08.01.19;12:00;12:15;15618,28;14900,52;717,76
08.01.19;12:15;12:30;15636,06;14910,85;725,21
08.01.19;12:30;12:45;15654,76;14921,88;732,87
08.01.19;12:45;13:00;15659,14;14922,16;736,97
08.01.19;13:00;13:15;15658,26;14917,1;741,16
08.01.19;13:15;13:30;15628,12;14874,45;753,67
08.01.19;13:30;13:45;15595,02;14828,73;766,29
08.01.19;13:45;14:00;15582,11;14799,35;782,76
08.01.19;14:00;14:15;15574,74;14775,56;799,19
08.01.19;14:15;14:30;15550,78;14739,62;811,16
08.01.19;14:30;14:45;15529,04;14705,87;823,17
08.01.19;14:45;15:00;15516,36;14679,97;836,39
08.01.19;15:00;15:15;15502,73;14653,29;849,44
08.01.19;15:15;15:30;15489,08;14630,58;858,49
08.01.19;15:30;15:45;15478,87;14611,33;867,54
08.01.19;15:45;16:00;15460,64;14588,61;872,03
08.01.19;16:00;16:15;15435,14;14558,68;876,46
08.01.19;16:15;16:30;15410,44;14538,63;871,81
08.01.19;16:30;16:45;15382,54;14515,38;867,16
08.01.19;16:45;17:00;15356,78;14494,84;861,94
08.01.19;17:00;17:15;15330,01;14473,29;856,72
08.01.19;17:15;17:30;15302,74;14452,92;849,82
08.01.19;17:30;17:45;15272,29;14429,38;842,91
08.01.19;17:45;18:00;15241,38;14405,5;835,88
08.01.19;18:00;18:15;15208,07;14379,26;828,81
08.01.19;18:15;18:30;15160,76;14341,09;819,67
08.01.19;18:30;18:45;15108,82;14298,33;810,48
08.01.19;18:45;19:00;15044,64;14243,58;801,06
08.01.19;19:00;19:15;14977,08;14185,49;791,6
08.01.19;19:15;19:30;14893,02;14105,67;787,34
08.01.19;19:30;19:45;14808,28;14025,24;783,04
08.01.19;19:45;20:00;14722,6;13944,08;778,52
08.01.19;20:00;20:15;14646,04;13871,94;774,1
08.01.19;20:15;20:30;14579,8;13806,86;772,94
08.01.19;20:30;20:45;14512,22;13740,47;771,76
08.01.19;20:45;21:00;14447,12;13676,3;770,82
08.01.19;21:00;21:15;14381,3;13611,4;769,9
08.01.19;21:15;21:30;14357,87;13585,58;772,3
08.01.19;21:30;21:45;14335,52;13560,54;774,97
08.01.19;21:45;22:00;14313,41;13535,81;777,6
08.01.19;22:00;22:15;14176,59;13396,54;780,06
08.01.19;22:15;22:30;14162,12;13380,5;781,62
08.01.19;22:30;22:45;14148,3;13365,11;783,2
08.01.19;22:45;23:00;14129,4;13344,64;784,76
08.01.19;23:00;23:15;14111,22;13324,92;786,3
08.01.19;23:15;23:30;14082,28;13296,85;785,43
08.01.19;23:30;23:45;14055,1;13270,86;784,25
08.01.19;23:45;00:00;14031,09;13248,48;782,61
09.01.19;00:00;00:15;13881,51;13099,27;782,24
09.01.19;00:15;00:30;13888,23;13107,99;780,24
09.01.19;00:30;00:45;13895,06;13116,86;778,2
09.01.19;00:45;01:00;13900,98;13124,83;776,15
09.01.19;01:00;01:15;13892,35;13118,26;774,09
09.01.19;01:15;01:30;13882,05;13099,96;782,08
09.01.19;01:30;01:45;13869,05;13078,97;790,08
09.01.19;01:45;02:00;13859;13060,93;798,07
09.01.19;02:00;02:15;13940,33;13134,27;806,06
09.01.19;02:15;02:30;13926,78;13112,87;813,92
09.01.19;02:30;02:45;13912,23;13090,46;821,77
09.01.19;02:45;03:00;13896,62;13067;829,62
09.01.19;03:00;03:15;13882,3;13044,82;837,47
09.01.19;03:15;03:30;13859,37;13014,04;845,33
09.01.19;03:30;03:45;13836,39;12983,2;853,19
09.01.19;03:45;04:00;13815,52;12954,47;861,05
09.01.19;04:00;04:15;13796,66;12927,75;868,91
09.01.19;04:15;04:30;13775,31;12900,41;874,9
09.01.19;04:30;04:45;13748,06;12867,18;880,88
09.01.19;04:45;05:00;13716,42;12829,55;886,87
09.01.19;05:00;05:15;13684,64;12791,78;892,86
09.01.19;05:15;05:30;13644,13;12745,27;898,86
09.01.19;05:30;05:45;13601,88;12697,02;904,86
09.01.19;05:45;06:00;13561,84;12650,98;910,85
09.01.19;06:00;06:15;13628,83;12711,98;916,85
09.01.19;06:15;06:30;13583,23;12660,39;922,84
09.01.19;06:30;06:45;13535,11;12606,28;928,83
09.01.19;06:45;07:00;13478,97;12544,15;934,82
09.01.19;07:00;07:15;13422,51;12481,71;940,81
09.01.19;07:15;07:30;13358,37;12415,35;943,02
09.01.19;07:30;07:45;13290,2;12344,96;945,24
09.01.19;07:45;08:00;13219,12;12271,66;947,45
09.01.19;08:00;08:15;13146,15;12196,48;949,67
09.01.19;08:15;08:30;13089,49;12137,61;951,88
09.01.19;08:30;08:45;13033,53;12079,43;954,1
09.01.19;08:45;09:00;12986,87;12030,56;956,31
09.01.19;09:00;09:15;12941,85;11983,33;958,53
09.01.19;09:15;09:30;12913,4;11952,66;960,74
09.01.19;09:30;09:45;12882,82;11919,86;962,95
09.01.19;09:45;10:00;12850,62;11885,45;965,17
09.01.19;10:00;10:15;12817,64;11850,26;967,38
09.01.19;10:15;10:30;12812,52;11845,57;966,95
09.01.19;10:30;10:45;12808,73;11842,2;966,52
09.01.19;10:45;11:00;12801,82;11835,74;966,08
09.01.19;11:00;11:15;12796,08;11830,45;965,64
09.01.19;11:15;11:30;12835,7;11870,5;965,2
09.01.19;11:30;11:45;12874,31;11909,54;964,77
09.01.19;11:45;12:00;12909,78;11944,62;965,17
09.01.19;12:00;12:15;12944,88;11979,32;965,57
09.01.19;12:15;12:30;12961,41;11994,61;966,8
09.01.19;12:30;12:45;12978,8;12009,12;969,68
09.01.19;12:45;13:00;13001,33;12025,43;975,9
09.01.19;13:00;13:15;13021,77;12033,02;988,76
09.01.19;13:15;13:30;13008,46;12006,69;1001,77
09.01.19;13:30;13:45;12993,02;11984,79;1008,22
09.01.19;13:45;14:00;12976,88;11965,48;1011,39
09.01.19;14:00;14:15;12963,23;11950,31;1012,92
09.01.19;14:15;14:30;12911,9;11898,28;1013,62
09.01.19;14:30;14:45;12858,79;11844,46;1014,33
09.01.19;14:45;15:00;12802,82;11788,61;1014,21
09.01.19;15:00;15:15;12751,16;11737,07;1014,09
09.01.19;15:15;15:30;12691,63;11677,67;1013,96
09.01.19;15:30;15:45;12634,2;11620,37;1013,83
09.01.19;15:45;16:00;12573,45;11559,75;1013,7
09.01.19;16:00;16:15;12514,8;11501,23;1013,58
09.01.19;16:15;16:30;12463,28;11448,71;1014,57
09.01.19;16:30;16:45;12409,22;11393,65;1015,57
09.01.19;16:45;17:00;12353,94;11337,37;1016,56
09.01.19;17:00;17:15;12299,52;11281,96;1017,56
09.01.19;17:15;17:30;12249,46;11230,97;1018,49
09.01.19;17:30;17:45;12194,27;11174,84;1019,43
09.01.19;17:45;18:00;12138,54;11118,17;1020,36
09.01.19;18:00;18:15;12084,67;11063,37;1021,3
09.01.19;18:15;18:30;12029,15;11006,96;1022,19
09.01.19;18:30;18:45;11965,28;10942,2;1023,08
09.01.19;18:45;19:00;11895,13;10871,16;1023,97
09.01.19;19:00;19:15;11822,4;10797,54;1024,86
09.01.19;19:15;19:30;11724,67;10700,38;1024,29
09.01.19;19:30;19:45;11619,7;10595,97;1023,73
09.01.19;19:45;20:00;11505,72;10482,55;1023,17
09.01.19;20:00;20:15;11393,01;10370,41;1022,61
09.01.19;20:15;20:30;11264,74;10244,14;1020,61
09.01.19;20:30;20:45;11137,4;10118,79;1018,6
09.01.19;20:45;21:00;11012,61;9996,02;1016,59
09.01.19;21:00;21:15;10887,65;9873,07;1014,58
09.01.19;21:15;21:30;10772,03;9760,43;1011,6
09.01.19;21:30;21:45;10653,57;9644,99;1008,58
09.01.19;21:45;22:00;10530,82;9525,33;1005,5
09.01.19;22:00;22:15;10332,33;9329,88;1002,45
09.01.19;22:15;22:30;10210,3;9213,1;997,19
09.01.19;22:30;22:45;10086,04;9094,09;991,95
09.01.19;22:45;23:00;9965,11;8978,42;986,69
09.01.19;23:00;23:15;9848,78;8867,38;981,4
09.01.19;23:15;23:30;9734,11;8760,24;973,87
09.01.19;23:30;23:45;9617,75;8651,14;966,6
09.01.19;23:45;00:00;9505,3;8545,49;959,81
10.01.19;00:00;00:15;8811,88;7843,25;968,63
10.01.19;00:15;00:30;8690,26;7730,2;960,06
10.01.19;00:30;00:45;8565,34;7613,85;951,48
10.01.19;00:45;01:00;8437,52;7494,9;942,62
10.01.19;01:00;01:15;8300,33;7366,57;933,76
10.01.19;01:15;01:30;8160,7;7240,01;920,69
10.01.19;01:30;01:45;8020,16;7112,58;907,58
10.01.19;01:45;02:00;7878,11;6984,27;893,84
10.01.19;02:00;02:15;7701,32;6821,17;880,15
10.01.19;02:15;02:30;7575,21;6710,46;864,75
10.01.19;02:30;02:45;7443,75;6594,39;849,36
10.01.19;02:45;03:00;7310,75;6475,96;834,79
10.01.19;03:00;03:15;7183,95;6363,73;820,22
10.01.19;03:15;03:30;7101,3;6298,56;802,74
10.01.19;03:30;03:45;7019,13;6233,9;785,23
10.01.19;03:45;04:00;6942,59;6174,71;767,88
10.01.19;04:00;04:15;6867,32;6116,76;750,55
10.01.19;04:15;04:30;6798,92;6066,76;732,17
10.01.19;04:30;04:45;6730,34;6016,53;713,81
10.01.19;04:45;05:00;6663,34;5968,5;694,85
10.01.19;05:00;05:15;6596,81;5920,96;675,85
10.01.19;05:15;05:30;6517,93;5867,12;650,81
10.01.19;05:30;05:45;6435,58;5809,94;625,64
10.01.19;05:45;06:00;6357,66;5757,68;599,98
10.01.19;06:00;06:15;6334,34;5759,93;574,41
10.01.19;06:15;06:30;6250,84;5703,94;546,9
10.01.19;06:30;06:45;6167,8;5648,4;519,4
10.01.19;06:45;07:00;6088,61;5595,9;492,72
10.01.19;07:00;07:15;6010,64;5544,58;466,05
10.01.19;07:15;07:30;5916,68;5471,76;444,92
10.01.19;07:30;07:45;5819,97;5396,18;423,79
10.01.19;07:45;08:00;5711,33;5309,07;402,26
10.01.19;08:00;08:15;5602,98;5222,24;380,73
10.01.19;08:15;08:30;5485,96;5124,97;361
10.01.19;08:30;08:45;5370,2;5028,99;341,22
10.01.19;08:45;09:00;5254,05;4932,02;322,03
10.01.19;09:00;09:15;5137,72;4834,87;302,85
10.01.19;09:15;09:30;5012,81;4729,31;283,5
10.01.19;09:30;09:45;4888,67;4624,51;264,16
10.01.19;09:45;10:00;4771,59;4526,06;245,53
10.01.19;10:00;10:15;4655,59;4428,65;226,94
10.01.19;10:15;10:30;4558,42;4348,81;209,61
10.01.19;10:30;10:45;4462,08;4269,8;192,27
10.01.19;10:45;11:00;4360,36;4185,18;175,19
10.01.19;11:00;11:15;4261,35;4103,25;158,11
10.01.19;11:15;11:30;4149,14;4003,27;145,88
10.01.19;11:30;11:45;4037,62;3903,96;133,67
10.01.19;11:45;12:00;3922,62;3800,75;121,87
10.01.19;12:00;12:15;3808,49;3698,35;110,14
10.01.19;12:15;12:30;3715,62;3613,78;101,84
10.01.19;12:30;12:45;3620,53;3527;93,53
10.01.19;12:45;13:00;3534,11;3448,99;85,12
10.01.19;13:00;13:15;3448,41;3371,68;76,73
10.01.19;13:15;13:30;3366,1;3295,08;71,02
10.01.19;13:30;13:45;3278,85;3213,57;65,29
10.01.19;13:45;14:00;3193,94;3134,33;59,61
10.01.19;14:00;14:15;3112,72;3058,78;53,94
10.01.19;14:15;14:30;3036,93;2987,34;49,59
10.01.19;14:30;14:45;2962,28;2917,06;45,22
10.01.19;14:45;15:00;2888,27;2846,9;41,37
10.01.19;15:00;15:15;2818,41;2780,87;37,55
10.01.19;15:15;15:30;2782,5;2747,6;34,9
10.01.19;15:30;15:45;2747,67;2715,42;32,25
10.01.19;15:45;16:00;2727,41;2697,87;29,54
10.01.19;16:00;16:15;2709,59;2682,76;26,83
10.01.19;16:15;16:30;2728,81;2704,42;24,39
10.01.19;16:30;16:45;2747,28;2725,34;21,94
10.01.19;16:45;17:00;2758,89;2739,68;19,2
10.01.19;17:00;17:15;2772,71;2756,23;16,48
10.01.19;17:15;17:30;2752,97;2738,35;14,62
10.01.19;17:30;17:45;2730,74;2717,98;12,76
10.01.19;17:45;18:00;2702,27;2691,09;11,18
10.01.19;18:00;18:15;2674,78;2665,18;9,6
10.01.19;18:15;18:30;2623,48;2614,1;9,38
10.01.19;18:30;18:45;2573,02;2563,87;9,15
10.01.19;18:45;19:00;2521,3;2512,3;9,01
10.01.19;19:00;19:15;2471,36;2462,48;8,88
10.01.19;19:15;19:30;2409,48;2396,54;12,94
10.01.19;19:30;19:45;2345,91;2328,88;17,02
10.01.19;19:45;20:00;2277,86;2256,72;21,14
10.01.19;20:00;20:15;2216,97;2191,71;25,26
10.01.19;20:15;20:30;2143,22;2114,29;28,93
10.01.19;20:30;20:45;2068,27;2035,68;32,6
10.01.19;20:45;21:00;1995,7;1959,42;36,28
10.01.19;21:00;21:15;1924,12;1884,16;39,96
10.01.19;21:15;21:30;1872,43;1825,87;46,56
10.01.19;21:30;21:45;1822,04;1768,85;53,19
10.01.19;21:45;22:00;1768,2;1708,33;59,87
10.01.19;22:00;22:15;1701,7;1635,15;66,56
10.01.19;22:15;22:30;1695,28;1609,58;85,7
10.01.19;22:30;22:45;1687,56;1582,71;104,86
10.01.19;22:45;23:00;1683,67;1558,79;124,88
10.01.19;23:00;23:15;1681,16;1536,26;144,9
10.01.19;23:15;23:30;1712,36;1540,33;172,03
10.01.19;23:30;23:45;1752,93;1552,26;200,67
10.01.19;23:45;00:00;1805,09;1573,84;231,25
11.01.19;00:00;00:15;1982,22;1575,16;407,06
11.01.19;00:15;00:30;2085,61;1644,66;440,95
11.01.19;00:30;00:45;2193,42;1718,51;474,91
11.01.19;00:45;01:00;2301,02;1791,49;509,53
11.01.19;01:00;01:15;2383,97;1839,86;544,12
11.01.19;01:15;01:30;2520,46;1938,05;582,41
11.01.19;01:30;01:45;2658,48;2037,76;620,72
11.01.19;01:45;02:00;2793,13;2143,74;649,38
11.01.19;02:00;02:15;2962,24;2284,17;678,07
11.01.19;02:15;02:30;3127,08;2415,45;711,63
11.01.19;02:30;02:45;3297,3;2551,96;745,34
11.01.19;02:45;03:00;3477,93;2695,44;782,49
11.01.19;03:00;03:15;3658,61;2839,06;819,55
11.01.19;03:15;03:30;3847,54;2999,16;848,38
11.01.19;03:30;03:45;4041,3;3164,12;877,18
11.01.19;03:45;04:00;4227,84;3324,19;903,65
11.01.19;04:00;04:15;4413,34;3483,22;930,12
11.01.19;04:15;04:30;4567,72;3628,51;939,2
11.01.19;04:30;04:45;4720,18;3771,89;948,29
11.01.19;04:45;05:00;4868,02;3911,51;956,5
11.01.19;05:00;05:15;5011,96;4047,25;964,71
11.01.19;05:15;05:30;5161,88;4193,82;968,06
11.01.19;05:30;05:45;5314,26;4342,85;971,41
11.01.19;05:45;06:00;5469,56;4498,11;971,45
11.01.19;06:00;06:15;5658,97;4687,51;971,46
11.01.19;06:15;06:30;5801,69;4840,38;961,32
11.01.19;06:30;06:45;5945,07;4993,91;951,15
11.01.19;06:45;07:00;6089,94;5143,29;946,65
11.01.19;07:00;07:15;6230,46;5288,31;942,15
11.01.19;07:15;07:30;6367,16;5427,99;939,18
11.01.19;07:30;07:45;6499,99;5563,8;936,19
11.01.19;07:45;08:00;6621,9;5689,46;932,44
11.01.19;08:00;08:15;6737,99;5809,32;928,67
11.01.19;08:15;08:30;6833,27;5921,67;911,6
11.01.19;08:30;08:45;6936,25;6041,84;894,4
11.01.19;08:45;09:00;7040,75;6156,8;883,95
